Page,OriginalDate,DaysSinceStart,Prompt
827,2008-08-14,157,"AD: Go back up, then go down to office for other horns."
828,2008-08-14,157,AD: Go to hot sauce still.
829,2008-08-14,157,AD: Make 5 alarm hot sauce.
830,2008-08-14,157,HD: Go through mirror to look for NB.
831,2008-08-14,157,Next.
832,2008-08-14,157,AD: Activate jacuzzi setting on pool.
833,2008-08-14,157,Next.
834,2008-08-14,157,NB: Investigate the portal nervously.
835,2008-08-16,159,MK: Retrieve arms from dollhouse.
836,2008-08-16,159,MK: grab brass knuckles.
837,2008-08-16,159,PI: Get cheat code from printer.
838,2008-08-16,159,PI: Go to control room.
839,2008-08-16,159,Imaginary PI: COMBAT OPERANDI -> TEMPORAL REPLICSIMILE
840,2008-08-16,159,Next.
841,2008-08-16,159,PI: Solve the sudoku.
842,2008-08-16,159,Next.
843,2008-08-16,159,This is getting kind of confusing.
844,2008-08-16,159,"Ok, got it. PI: Enter code."
845,2008-08-18,161,Next.
846,2008-08-18,161,PS: View terms of treaty with Adobe TreatyViewer�.
847,2008-08-18,161,PS: View Articles 248-263.
848,2008-08-18,161,PS: View Articles 214-226.
849,2008-08-18,161,PS: View Articles 264-312.
850,2008-08-18,161,"PS: Ok, looks good. Present to His Highness."
851,2008-08-18,161,PS: Reap spoils of diplomatic triumph.
852,2008-08-18,161,Next.
853,2008-08-18,161,AD: Take skull to skull slot.
854,2008-08-18,161,PS: Add skulls to inventory.
855,2008-08-18,161,MK: Make a crude pass at NB.
856,2008-08-18,161,Next.
857,2008-08-18,161,Li'l AD: run into MK's dollhouse.
858,2008-08-18,161,PI: Go through clown bust door.
859,2008-08-18,161,Next.
860,2008-08-18,161,PI: Check it out.
861,2008-08-18,161,PS: Take skulls to slot.
862,2008-08-19,162,PI: Open what appear to be cruiseship portholes.
863,2008-08-19,162,MK: Wield brass knuckles.
864,2008-08-19,162,MK: BATTLE TECHNIQUE -> RUNNING NUMBERS
865,2008-08-19,162,MK: AGGRESS
866,2008-08-19,162,Candy Mecha: AGGRESS
867,2008-08-19,162,Next.
868,2008-08-19,162,Next.
869,2008-08-19,162,Next.
870,2008-08-19,162,Next.
871,2008-08-19,162,AD: Join battle through pool portal.
872,2008-08-19,162,PS: Go through double doors.
873,2008-08-19,162,Next.
874,2008-08-19,162,PS: Throw dead thugs through doors for dramatic entrance.
875,2008-08-21,164,PS: Swap hats with one of the thugs and sneak by undetected.
876,2008-08-21,164,PS: COMBAT OPERANDI -> SEPULCHRITUDE
877,2008-08-21,164,PS: LV. 2 SLEUTH DIPLOMACY
878,2008-08-21,164,Next.
879,2008-08-21,164,AD: Pick up windows and go up.
880,2008-08-21,164,AD: Feed MK some chocolates.
881,2008-08-21,164,"Quick, PI: Fire!"
882,2008-08-21,164,Next.
883,2008-08-21,164,AD: Smack MK with two-by-four.
884,2008-08-21,164,Next.
885,2008-08-23,166,Thugs: AGGRESS
886,2008-08-23,166,Next.
887,2008-08-23,166,MK: BATTLE TECHNIQUE -> HIT THE MATTRESSES
888,2008-08-23,166,MK: COMBAT OPERANDI -> SEND IN THE CLOWNS
889,2008-08-23,166,Next.
890,2008-08-23,166,PI: Get the hell out of dodge.
891,2008-08-23,166,AD: Point machine gun through the skylight.
892,2008-08-23,166,PS: BATTLE TECHNIQUE -> FAIR SHAKE
893,2008-08-23,166,Next.
894,2008-08-23,166,Next.
895,2008-08-23,166,PS: Next time be sure to throw some corpses in ahead of you.
896,2008-08-26,169,AD: Join other AD at double doors.
897,2008-08-26,169,PS: Hire the HIRED MUSCLE onto your side.
898,2008-08-26,169,Next.
899,2008-08-26,169,ADs: Bust through doors.
900,2008-08-26,169,AD: Headbutt and impale Mobster Kingpin.
901,2008-08-26,169,AD: Chuck another grenade already.
902,2008-08-26,169,PI: Ogle switch until it implodes with distraughtness.
903,2008-08-26,169,Next.
904,2008-08-26,169,Next.
905,2008-08-26,169,Next.
906,2008-08-26,169,Next.
907,2008-08-26,169,"AD: Now, headbutt and impale!"
908,2008-08-26,169,Next.
909,2008-08-27,170,Candy Mecha: Walk through portal.
910,2008-08-27,170,Next.
911,2008-08-27,170,Next.
912,2008-08-27,170,Candy Mechas: Leave.
913,2008-08-28,171,PI: Flee up spiral staircase and ogle whatever awaits you.
914,2008-08-28,171,"PS: Diplomatically, ask Muscle to become permanent teammate."
915,2008-08-28,171,ADs: Mount motorcycles!
916,2008-08-28,171,PS: This time throw chunks of beast in ahead of you.
917,2008-08-28,171,ADs: Dual motorcycle attack!
918,2008-08-30,173,Candy Mechas: Don't show protips.
919,2008-08-30,173,Next.
920,2008-08-30,173,PS: BATTLE TECHNIQUE -> BRASS TACKS
921,2008-08-30,173,Next.
922,2008-08-30,173,Next.
923,2008-08-30,173,Morthol: BATTLE TECHNIQUE -> GNOSTIC TAINT
924,2008-08-30,173,Boneguard Mount: AGGRESS
925,2008-08-30,173,Next.
926,2008-08-30,173,HD: AGGRESS
927,2008-08-30,173,PS: LV. 5 SLEUTH DIPLOMACY: IMPROMPTU CAUCUS
928,2008-08-30,173,Next.
929,2008-08-30,173,Next.
930,2008-08-31,174,PS: Time to bring out the noise! SEPULCHRITUDE
931,2008-08-31,174,AD: COMBAT OPERANDI -> BELLY OF THE WHALE
932,2008-08-31,174,MK: BATTLE TECHNIQUE -> EXTORTION
933,2008-08-31,174,Next.
934,2008-08-31,174,Next.
935,2008-08-31,174,Next.
936,2008-08-31,174,Next.
937,2008-08-31,174,OSTENTATION DRIVE! DOUBLE TRUFFLE SHUFFLE TROUBLE
938,2008-08-31,174,Next.
939,2008-08-31,174,Next.
940,2008-08-31,174,PI: Drop window through other window.
941,2008-09-01,175,AD: Throw TEACUP at DEATH.
942,2008-09-01,175,PI: Put HONEYBEE PROFESSOR through the window first.
943,2008-09-01,175,Next.
944,2008-09-01,175,Next.
945,2008-09-01,175,Next.
946,2008-09-01,175,Next.
947,2008-09-01,175,Next.
948,2008-09-01,175,Next.
949,2008-09-01,175,Next.
950,2008-09-01,175,Next.
951,2008-09-01,175,Next.
952,2008-09-01,175,Next.
953,2008-09-01,175,Next.
954,2008-09-03,177,Death: COMBAT OPERANDI -> TWO LUMPS
955,2008-09-03,177,AD&PI: Challenge Death to win back your lives.
956,2008-09-03,177,Next.
957,2008-09-03,177,Next.
958,2008-09-03,177,PI: Ask Death where Honeybee Professor is.
959,2008-09-03,177,Next.
960,2008-09-03,177,Next.
961,2008-09-03,177,Next.
962,2008-09-03,177,PS: Collect loot and go up.
963,2008-09-03,177,MURDER FLUX! NERVOUS BREAKDOWN
964,2008-09-03,177,Next.
965,2008-09-03,177,Next.
966,2008-09-03,177,Next.
967,2008-09-03,177,Next.
968,2008-09-03,177,PS: Ascend to the hopefully final level.
969,2008-09-05,179,GPI: Fondly regard crustacean.
970,2008-09-05,179,"PS: For the love of GPI, SEPULCHRITUDE!"
971,2008-09-05,179,ZM: BATTLE TECHNIQUE -> PROFANE ADULTERATION
972,2008-09-05,179,Next.
973,2008-09-05,179,PS: BATTLE TECHNIQUE -> SUMMON HENRY CLAY
974,2008-09-05,179,HC: BATTLE TECHNIQUE -> PACIFY
975,2008-09-05,179,Next.
976,2008-09-05,179,Next.
977,2008-09-05,179,PS: Advance further into level.
978,2008-09-07,181,AD: BATTLE TECHNIQUE -> LV. 2 TORSO FLAIL
979,2008-09-07,181,Fluthlu: FONDLE
980,2008-09-07,181,Next.
981,2008-09-07,181,"AD: Go by Fluthlu, granting him wide berth whilst doing so."
982,2008-09-07,181,PS: Pick up shard of glass and put it in your inventory.
983,2008-09-07,181,Next.
984,2008-09-07,181,Fluthlu: LV. 77 DISQUIETING LEER
985,2008-09-07,181,Next.
986,2008-09-07,181,Next.
987,2008-09-07,181,Cultural Rainbow: COMBAT OPERANDI -> MOB RULE
988,2008-09-07,181,Bespectacled Wench: COMMUNITY OUTREACH
989,2008-09-07,181,Next.
990,2008-09-07,181,Zombie AD: Advance.
991,2008-09-07,181,Thugs: AGGRESS
993,2008-09-08,182,PS: LV. 10 SLEUTH DIPLOMACY: CEASEFIRE
994,2008-09-08,182,Next.
995,2008-09-08,182,Next.
996,2008-09-08,182,Next.
997,2008-09-08,182,Next.
998,2008-09-08,182,Next.
999,2008-09-10,184,Candy Mechas: Mobilize!
1000,2008-09-10,184,Candy Mechas: BATTLE TECHNIQUE -> SELF SACCHARINE-FICE
1001,2008-09-10,184,Next.
1002,2008-09-10,184,CHARM BREAK! KISS OF DEATH
1003,2008-09-10,184,Next.
1004,2008-09-10,184,Next.
1005,2008-09-10,184,Next.
1006,2008-09-11,185,NB: Fall in a more nervous manner.
1007,2008-09-11,185,Next.
1008,2008-09-11,185,Next.
1009,2008-09-11,185,Next.
1010,2008-09-11,185,Next.
1011,2008-09-11,185,Next.
1012,2008-09-11,185,HD: Frisk MK's body for valuables.
1013,2008-09-11,185,MK: COMBAT OPERANDI -> INSULIN SHOT
1014,2008-09-13,187,MK: SUMMON WILFORD BRIMLEY
1015,2008-09-13,187,MK: COMBAT OPERANDI -> TYPE 2 DIABEAT-DOWN
1016,2008-09-13,187,Next.
1017,2008-09-13,187,Next.
1018,2008-09-15,189,AD: Check on hot sauce still.
1019,2008-09-15,189,PARLIAMENT UPROAR! TRUSTY KNIVES
1020,2008-09-15,189,Next.
1021,2008-09-15,189,Next.
1022,2008-09-15,189,Next.
1023,2008-09-15,189,Next.
1024,2008-09-15,189,Next.
1025,2008-09-15,189,Next.
1026,2008-09-15,189,PS: Target the plug. Don't forget your witty one-liner.
1027,2008-09-15,189,Next.
1028,2008-09-15,189,Next.
1029,2008-09-15,189,Oh get the hell off of there.
1030,2008-09-17,191,PS: Victory dance!
1031,2008-09-18,192,MK: BATTLE TECHNIQUE -> HOOCHED-UP BOOTLEGGER
1032,2008-09-18,192,MK: Build fort out of desk.
1033,2008-09-18,192,Next.
1034,2008-09-18,192,Next.
1035,2008-09-18,192,Next.
1036,2008-09-18,192,Next.
1037,2008-09-18,192,PS: Rebuild Bowen Stilson Dogg.
1038,2008-09-18,192,AD: Check aftermath of still explosion.
1039,2008-09-18,192,PS+AD: Open MK's door. Enter.
1040,2008-09-18,192,PS+AD: Enter safe room.
1041,2008-09-18,192,PS+AD: Go up.
1042,2008-09-18,192,AD: Drink sauce.
1043,2008-09-18,192,Next.
1044,2008-09-18,192,Next.
1045,2008-09-18,192,MK: Descend(?) to demonhood.
1046,2008-09-18,192,Next.
1047,2008-09-18,192,Next.
1048,2008-09-18,192,MK: Descend(!) to demonhood.
1049,2008-09-20,194,"FAD: Get bust outta there--Ándele Ándele, Arriba, Arriba!"
1050,2008-09-20,194,Next.
1051,2008-09-20,194,Next.
1052,2008-09-20,194,PS+FAD+ZAD: Advance.
1053,2008-09-20,194,FAD: Wail on Wilson bust.
1054,2008-09-20,194,PS+FAD+ZAD: Advance.
1055,2008-09-20,194,CUT SCENE.
1056,2008-09-20,194,FAD: Open the trapdoor.
1057,2008-09-20,194,PS+FAD+ZAD: Go up to deck.
1058,2008-09-20,194,Next.
1059,2008-09-20,194,Next.
1060,2008-09-22,196,"PS: ""Climb"" the steering wheel."
1061,2008-09-22,196,Next.
1062,2008-09-22,196,Next.
1063,2008-09-22,196,"PS: Turn wheel, ""capsizing"" the boat upright."
1064,2008-09-22,196,Next.
1065,2008-09-22,196,NB: Land already!
1066,2008-09-22,196,[PAUSE]
1067,2008-09-26,200,[UNPAUSE]
1068,2008-09-26,200,Next.
1069,2008-09-26,200,FINAL BOSS BATTLE.
1070,2008-09-26,200,Next.
1071,2008-09-26,200,AS: Fashion a more fitting hat from your old hat.
1072,2008-09-26,200,Next.
1073,2008-09-26,200,FPI: Bring nervous broad to the Ace Deck.
1074,2008-09-26,200,Next.
1075,2008-09-28,202,DMK: COMBAT OPERANDI -> LV. 49 ABSTRACTED THOUGHT
1076,2008-09-28,202,Next.
1077,2008-09-28,202,MK: Gather up all the ship portholes.
1078,2008-09-28,202,PI: Defeat death already.
1079,2008-09-28,202,Next.
1080,2008-09-28,202,Next.
1081,2008-09-28,202,AD:Establish superiority by punching nearest Q*Bert in snout
1082,2008-09-28,202,FPI: Go back to Ace Deck.
1083,2008-09-29,203,AS: Fire warning shots off the port bow.
1084,2008-09-29,203,Next.
1085,2008-09-29,203,PS: Use tommykey on lock.
1086,2008-09-29,203,Next.
1087,2008-09-29,203,Next.
1088,2008-09-29,203,Next.
1089,2008-09-29,203,PI+AD: Return to land of living.
1090,2008-09-29,203,MK: Dump portholes through jacuzzi.
1091,2008-09-29,203,Next.
1092,2008-09-29,203,MK: Grab the cinder blocks.
1093,2008-09-29,203,Next.
1094,2008-09-29,203,Next.
1095,2008-09-29,203,Next.
1096,2008-10-01,205,AS: Craft sea-worthy hats for your allies.
1097,2008-10-01,205,PI: Conjure candy armor.
1098,2008-10-01,205,Next.
1099,2008-10-01,205,Next.
1100,2008-10-01,205,Next.
1101,2008-10-01,205,Next.
1102,2008-10-01,205,Quick pose as a team again this shit seems pretty real.
1103,2008-10-01,205,DMK: AGGRESS
1104,2008-10-01,205,Next.
1105,2008-10-02,206,Candy Mecha: Join the battle already!
1106,2008-10-02,206,AS: SEPULCHRITUUUUUUUUUUU-UUUDE!
1107,2008-10-02,206,HD: Flip switch.
1108,2008-10-02,206,Next.
1109,2008-10-02,206,Next.
1110,2008-10-02,206,AS: Take charge as leader. Demand weapons.
1111,2008-10-02,206,AS: Give all the weapons to PI.
1112,2008-10-02,206,PI: Take weapons down to MK's office.
1113,2008-10-02,206,PI: Ask HD to take weapons instead.
1114,2008-10-02,206,Next.
1115,2008-10-02,206,Next.
1116,2008-10-02,206,Next.
1117,2008-10-02,206,Next.
1118,2008-10-03,207,HD: Walk to nearest intersection.
1119,2008-10-03,207,PI:Become homoerotically interested in returning to your fan
1120,2008-10-03,207,PI: Dump the fan through the jacuzzi.
1121,2008-10-03,207,Next.
1122,2008-10-03,207,PI: Return to battle.
1123,2008-10-03,207,Next.
1124,2008-10-03,207,"AS: Retrieve Snoop Bust, for it is too important to be lost."
1125,2008-10-04,208,HD: Throw weapons into the lights.
1126,2008-10-04,208,Next.
1127,2008-10-04,208,HD: Throw tommy gun.
1128,2008-10-04,208,Next.
1129,2008-10-04,208,HD: Throw machine gun.
1130,2008-10-04,208,Next.
1131,2008-10-04,208,Next.
1132,2008-10-04,208,PI: Pick up captain's sextant.
1133,2008-10-04,208,Next.
1134,2008-10-04,208,Next.
1135,2008-10-07,211,ZAD: Zombie truffle shuffle.
1136,2008-10-07,211,Candy Mecha: Fire into DMK's mouth(s).
1137,2008-10-07,211,"ZAD, FAD, and AD: TRIPLE TRUFFLE SHUFFLE."
1138,2008-10-07,211,Next.
1139,2008-10-07,211,Next.
1140,2008-10-07,211,Next.
1141,2008-10-07,211,DMK: THORNCODDLE
1142,2008-10-07,211,Next.
1143,2008-10-07,211,Next.
1144,2008-10-07,211,Next.
1145,2008-10-09,213,HD: Hail a cab and follow the cheese truck.
1146,2008-10-09,213,Next.
1147,2008-10-09,213,HD: Pursue on foot. Ask toll operator for directions.
1148,2008-10-09,213,NB: Get the hell out of the fan's way.
1149,2008-10-09,213,Next.
1150,2008-10-09,213,Next.
1151,2008-10-09,213,NB: Ride the plug like a mechanical bull.
1152,2008-10-10,214,ZAD: Sample DMK's tentacle with a nice bottle of Merlot.
1153,2008-10-10,214,Next.
1154,2008-10-10,214,Next.
1155,2008-10-10,214,Next.
1156,2008-10-11,215,NB: Plug fan into enormous outlet.
1157,2008-10-11,215,NB: Equip the corset.
1158,2008-10-11,215,NB: Add stripper container to inventory.
1159,2008-10-11,215,NB: Go through Eye Door.
1160,2008-10-11,215,HD: Pursue cheese truck to Gutterpipe Projects.
1161,2008-10-11,215,"AH: Unmute Professor Bee, he's been silent long enough."
1162,2008-10-11,215,Next.
1163,2008-10-11,215,Next.
1164,2008-10-12,216,HD: Climb ladder and look into pipe.
1165,2008-10-12,216,Next.
1166,2008-10-12,216,NB: Enter far right room.
1167,2008-10-12,216,NB: Take off all your clothes and enter far left door.
1168,2008-10-12,216,Next.
1169,2008-10-12,216,Next.
1170,2008-10-14,218,AH: Mute bee again.
1171,2008-10-14,218,Next.
1172,2008-10-14,218,AS: AGGRESS
1173,2008-10-14,218,DMK: COMBAT OPERANDI -> CINDER ABLOCKALYPSE
1174,2008-10-14,218,Next.
1175,2008-10-14,218,Next.
1176,2008-10-14,218,Next.
1177,2008-10-14,218,Next.
1178,2008-10-14,218,Next.
1179,2008-10-14,218,Next.
1180,2008-10-14,218,Next.
1181,2008-10-15,219,DMK: LV. 10 THORNCODDLE: APESHIT BRAMBLEFUCK
1182,2008-10-15,219,Next.
1183,2008-10-16,220,NB: Use stripper on mural.
1184,2008-10-16,220,Next.
1185,2008-10-16,220,NB: Splash a little on wall.
1186,2008-10-16,220,Next.
1187,2008-10-16,220,"HD: Enter mousehole, given your small HEIGHT attribute."
1188,2008-10-16,220,NB: Strip rest of mural.
1189,2008-10-16,220,Next.
1190,2008-10-16,220,Next.
1191,2008-10-16,220,Next.
1192,2008-10-17,221,HD: Go in.
1193,2008-10-19,223,"HD: Climb ladder, equip corset."
1194,2008-10-19,223,AS: Use delegation skills to call four nations to your aid.
1195,2008-10-19,223,Next.
1196,2008-10-19,223,PI: Make universe do a barrel roll.
1197,2008-10-19,223,Next.
1198,2008-10-19,223,Next.
1199,2008-10-19,223,DMK: BATTLE TECHNIQUE -> VEXATIOUS GLOWER
1200,2008-10-19,223,Next.
1201,2008-10-19,223,NB: Go through tall window.
1202,2008-10-19,223,NB: Loosen drawstrings on corset.
1203,2008-10-19,223,"NB: Ok, nothing to do out here. Go back in."
1204,2008-10-19,223,HD: Thank whores for complement.
1205,2008-10-19,223,Next.
1206,2008-10-19,223,Next.
1207,2008-10-21,225,FPI: Conjure frosting to extinguish flames.
1208,2008-10-21,225,Next.
1209,2008-10-21,225,Next.
1210,2008-10-21,225,Next.
1211,2008-10-21,225,Next.
1212,2008-10-21,225,DMK: DEMOTE
1213,2008-10-21,225,PS: With hard boiled voice say you're just getting started.
1214,2008-10-22,226,HD: Turn crank on scale valve.
1215,2008-10-22,226,Next.
1216,2008-10-22,226,HD: Turn crank on upper valve.
1217,2008-10-22,226,Next.
1218,2008-10-22,226,HD: Jump down on to valve lever.
1219,2008-10-22,226,NB: Go get plug and bring it through window.
1220,2008-10-22,226,NB: Loosen drawstrings again.
1221,2008-10-22,226,NB: Lift plug.
1222,2008-10-24,228,PS: Summon Weasel King.
1223,2008-10-24,228,Next.
1224,2008-10-24,228,Next.
1225,2008-10-24,228,Next.
1226,2008-10-24,228,Next.
1227,2008-10-25,229,"NB: Run plug through corset, into pipe, and out projector."
1228,2008-10-25,229,NB: Go through right door.
1229,2008-10-25,229,Next.
1230,2008-10-25,229,Next.
1231,2008-10-25,229,NB: Go through wide window.
1232,2008-10-25,229,NB: Go back in. Go through left door again.
1233,2008-10-25,229,NB: Go through tall window.
1234,2008-10-25,229,HD: Turn crank on aspect valve.
1235,2008-10-25,229,Next.
1236,2008-10-25,229,Next.
1237,2008-10-25,229,Next.
1238,2008-10-26,230,PS: Put skylight through small window.
1239,2008-10-26,230,FPI: Conjure jaw breaker bomb.
1240,2008-10-26,230,PS: Lob into DMK's mouth.
1241,2008-10-26,230,Next.
1242,2008-10-26,230,Next.
1243,2008-10-26,230,Next.
1244,2008-10-27,231,NB + HD: Go down projector pipe.
1245,2008-10-27,231,Next.
1246,2008-10-27,231,NB + HD: Go down stairs through eye door.
1247,2008-10-27,231,NB: Examine middle switch.
1248,2008-10-27,231,Next.
1249,2008-10-27,231,NB: Flip switch.
1250,2008-10-27,231,Next.
1251,2008-10-27,231,Swain: Insert coins into coin slot.
1252,2008-10-27,231,NB: Go back and put on your corset.
1253,2008-10-27,231,HD: Enter MM's studio.
1254,2008-10-27,231,Next.
1255,2008-10-27,231,PS: GAMBIT SCHEMA -> CANDY CORN VAMPIRE!
1256,2008-10-27,231,Next.
1257,2008-10-28,232,Check progress on tecton hive.
1258,2008-10-28,232,Next.
1259,2008-10-28,232,Bees: Place impetus combs in tecton hive.
1260,2008-10-28,232,Fill Ace Dick's suckle receptacle.
1261,2008-10-28,232,Fill Fiesta Ace Dick's suckle receptacle.
1262,2008-10-28,232,Fill Zombie Ace Dick's suckle receptacle.
1263,2008-10-28,232,Next.
1264,2008-10-29,233,HD: Equip paint roller.
1265,2008-10-29,233,HD: Go into middle private booth.
1266,2008-10-29,233,HD: Roll some paint on the mural.
1267,2008-10-29,233,Next.
1268,2008-10-29,233,Next.
1269,2008-10-29,233,Highbrow: Go through driver's hatch.
1270,2008-10-29,233,NB: Get in passenger seat.
1271,2008-10-30,234,FPI: Conjure candy telescope for sniper rifle.
1272,2008-10-30,234,PI: Throw it away.
1273,2008-10-30,234,Next.
1274,2008-10-30,234,Next.
1275,2008-10-30,234,COMB RAVE: TRIPLE TRUFFLE SHUFFLE!
1276,2008-10-30,234,Next.
1277,2008-10-30,234,Next.
1278,2008-10-30,234,Next.
1279,2008-10-30,234,Next.
1280,2008-10-30,234,Next.
1281,2008-10-30,234,Next.
1282,2008-10-31,235,PS: SEPULCHRITUDE?
1283,2008-10-31,235,Next.
1284,2008-10-31,235,PI: 'No scope' DMK's weak spot with sniper rifle.
1285,2008-10-31,235,Swap hats with DMK.
1286,2008-10-31,235,FAD: Throw crate at DMK.
1287,2008-10-31,235,Next.
1288,2008-10-31,235,PI: Turn wheel 180 degrees.
1289,2008-10-31,235,Next.
1290,2008-10-31,235,Next.
1291,2008-10-31,235,Next.
1292,2008-11-01,236,Next.
1293,2008-11-01,236,Next.
1294,2008-11-01,236,DMK: LV. 1000 RUNNING NUMBERS: ROLL FOR DEXTROSITY
1295,2008-11-01,236,PS: Ask FPI to conjure a schema pumpkin.
1296,2008-11-01,236,PS: Wonder what happened to the four warriors.
1297,2008-11-01,236,Next.
1298,2008-11-02,237,PS: What Pumpkin?
1299,2008-11-02,237,GAMBIT SCHEMA -> CANDY CORN VAMPIRE!
1300,2008-11-04,239,Next.
1301,2008-11-04,239,Next.
1302,2008-11-04,239,Next.
1303,2008-11-04,239,GAMBIT SCHEMA -> TOOTSIE ROLL FRANKENSTEIN!
1304,2008-11-04,239,Next.
1305,2008-11-04,239,Next.
1306,2008-11-04,239,GAMBIT SCHEMA -> GUMMY WORM ZOMBIE!
1307,2008-11-04,239,Next.
1308,2008-11-04,239,Next.
1309,2008-11-05,240,NB: Ask Highbrow to drive to Gutterpipe Projects.
1310,2008-11-05,240,Next.
1311,2008-11-05,240,Next.
1312,2008-11-05,240,HD: Cover up the rest of the mural.
1313,2008-11-05,240,Next.
1314,2008-11-05,240,"HD: Yeah, paint over those too."
1315,2008-11-05,240,Next.
1316,2008-11-05,240,Next.
1317,2008-11-05,240,Pose as a team cause shit is more real than ever.
1318,2008-11-05,240,Next.
1319,2008-11-05,240,Next.
1320,2008-11-05,240,Next.
1321,2008-11-05,240,Next.
1322,2008-11-07,242,DMK: LV. 20 THORNCODDLE: SNUGGLEBARB PRICKLEPOKE
1323,2008-11-07,242,Next.
1324,2008-11-07,242,Next.
1325,2008-11-07,242,Next.
1326,2008-11-07,242,GPI: Fondly regard crenellation.
1327,2008-11-08,243,PS: Summon Moe.
1328,2008-11-08,243,Next.
1329,2008-11-08,243,PS: Unsummon Moe.
1330,2008-11-08,243,RECAP!!! Please?
1331,2008-11-10,245,HD: Go through window.
1332,2008-11-10,245,Swain: Go through window.
1333,2008-11-10,245,HD: To the Fromagere District!!
1334,2008-11-10,245,"NB: Loosen corset, load plug into cheese truck."
1335,2008-11-10,245,Next.
1336,2008-11-10,245,Next.
1337,2008-11-10,245,HD: Drive back to Bouchere District.
1338,2008-11-10,245,Next.
1339,2008-11-10,245,HD: Double back through the tolls.
1340,2008-11-10,245,NB: Bring plug through wide window.
1341,2008-11-11,246,AD: Begin playing Life.
1342,2008-11-11,246,Next.
1343,2008-11-11,246,Next.
1344,2008-11-11,246,Next.
1345,2008-11-11,246,Next.
1346,2008-11-11,246,FAD: Ride MK's fort like a mechanical bull.
1347,2008-11-13,248,4 Heroes: Ascend to battle DMK.
1348,2008-11-14,249,DMK: COMBAT OPERANDI -> CLOWNSTORM
1349,2008-11-14,249,Next.
1350,2008-11-14,249,Next.
1351,2008-11-14,249,Next.
1352,2008-11-14,249,Next.
1353,2008-11-14,249,ZAD: Clean the mess up.
1354,2008-11-15,250,PFPI: Cheat in game of Trouble.
1355,2008-11-15,250,Next.
1356,2008-11-15,250,Next.
1357,2008-11-15,250,Next.
1358,2008-11-15,250,"AD: Take money to racetrack, bet on ponies."
1359,2008-11-15,250,Next.
1360,2008-11-15,250,Next.
1361,2008-11-15,250,Next.
1362,2008-11-15,250,Next.
1363,2008-11-15,250,AD: Punch woman in snout to establish superiority.
1364,2008-11-15,250,Next.
1365,2008-11-17,252,PS: COMBAT OPERANDI -> ARMISTYX
1366,2008-11-17,252,Next.
1367,2008-11-17,252,Next.
1368,2008-11-17,252,PS: AGGRESS.
1369,2008-11-18,253,Next.
1370,2008-11-19,254,FAD: Beat the crap out of MK.
1371,2008-11-19,254,Next.
1372,2008-11-19,254,FAD: Pursue MK.
1373,2008-11-19,254,Next.
1374,2008-11-20,255,PS: Keep aggressing.
1375,2008-11-21,256,FAD: Bust into still room like Kool-Aid Man.
1376,2008-11-21,256,Next.
1377,2008-11-21,256,FAD: Break down door using awesome latin strength.
1378,2008-11-21,256,Next.
1379,2008-11-21,256,Next.
1380,2008-11-21,256,MK: Exit speakeasy.
1381,2008-11-21,256,GPI: Do something useful! Attack or something!
1382,2008-11-21,256,Next.
1383,2008-11-22,257,PS: Aggress faster!
1384,2008-11-22,257,Check on status of honey production.
1385,2008-11-22,257,PI: Stop standing around like an idiot and do something!
1386,2008-11-22,257,ZAD: Stop standing around like an idiot and do something!
1387,2008-11-22,257,NB: Get in ham truck and drive through underpass.
1388,2008-11-22,257,Next.
1389,2008-11-22,257,Next.
1390,2008-11-22,257,NB: Feed plug through gutterpipe projector.
1391,2008-11-22,257,Next.
1392,2008-11-22,257,Next.
1393,2008-11-22,257,HD: Loosen scale bodice.
1394,2008-11-22,257,Next.
1395,2008-11-24,259,Next.
1396,2008-11-24,259,MK: Exit legitimate establishment.
1397,2008-11-24,259,Next.
1398,2008-11-24,259,FAD: Pursue MK.
1399,2008-11-24,259,AD: Advance in Life.
1400,2008-11-24,259,Heroes: Advance in Cathedral.
1401,2008-11-24,259,Next.
1402,2008-11-24,259,Next.
1403,2008-11-26,261,PS: FINAL AGGRESSION!
1404,2008-11-26,261,Next.
1405,2008-11-26,261,Next.
1406,2008-11-26,261,Next.
1407,2008-11-28,263,Death: Mourn loss of scythe.
1408,2008-11-28,263,ZAD: Push PI toward anchor to hurry him along.
1409,2008-11-28,263,FAD: Manhandle one of the gentlemen.
1410,2008-11-28,263,Next.
1411,2008-11-28,263,MK: Throw down your hat in disgust.
1412,2008-11-28,263,Next.
1413,2008-11-28,263,HD: Tighten strings on bodice.
1414,2008-11-28,263,HD: Unplug projector and plug in fan
1415,2008-11-28,263,NB: Bring plug through mousehole.
1416,2008-11-28,263,NB: Tighten corset like you've never tightened before!
1417,2008-11-28,263,Next.
1418,2008-11-28,263,Next.
1419,2008-11-28,263,NB: Plug in fan.
1420,2008-11-28,263,HD: Enter MM's studio.
1421,2008-11-28,263,Next.
1422,2008-11-28,263,MK: Enter theater.
1423,2008-11-28,263,FAD: Follow MK.
1424,2008-11-28,263,Next.
1425,2008-11-28,263,Next.
1426,2008-11-28,263,Next.
1427,2008-11-28,263,Next.
1428,2008-11-30,265,FPI: Play a haunting tuba refrain to raise DMK's emotions.
1429,2008-11-30,265,DMK: BATTLE TECHNIQUE -> VEXATIOUS GLOWER
